tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,root_tweet_id,root_author_id,root_created_at,conversation_group_id
1557689,481484,True,Sun Nov 05 14:12:28 +0000 2017,@120533 Depuis jeudi... https://t.co/hFwnOCULrS,1557688,1557690,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1602389,481484,True,Sun Nov 05 14:16:06 +0000 2017,@AmazonHelp Depuis jeudi il est en cours de livraison... j’ai contacter le service clients et ils vont me recontacter mardi 😞 https://t.co/VhEwpkEydL,1602390,1557691,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557688,AmazonHelp,False,Sun Nov 05 14:19:32 +0000 2017,"@481484 Avez-vous contacté notre SAV pour leur faire part de la situation?
^MD",1557685,1557689,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1602390,AmazonHelp,False,Sun Nov 05 14:34:29 +0000 2017,@481484 J’espère que tout rentrera dans l'ordre le plus rapidement possible ^SN,,1602389,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557685,481484,True,Sun Nov 05 14:23:30 +0000 2017,"@AmazonHelp Oui et ils font actuellement une enquête, ils doivent me recontacter mardi mais je trouve que c’est long (membre prime)","1557684,1557686,1557687",1557688,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557687,AmazonHelp,False,Sun Nov 05 14:35:00 +0000 2017,"@481484 Je comprends. Cependant, nous recevons les résultats de l'enquête au bout de deux jours ouvrés. 1/3
^MD",1617283,1557685,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557686,AmazonHelp,False,Sun Nov 05 14:36:29 +0000 2017,"@481484 Cela permet de déterminer à quel endroit le colis a pu être déposé, ou bien à qui il aurait pu être remis. 2/3
^MD",,1557685,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557684,AmazonHelp,False,Sun Nov 05 14:37:00 +0000 2017,"@481484 Qul est le transporteur en charge de la livraison? 3/3
^MD",1557666,1557685,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1617283,481484,True,Sun Nov 05 14:35:35 +0000 2017,@AmazonHelp Ah d’accord je comprends mieux merci,,1557687,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557666,481484,True,Sun Nov 05 14:38:35 +0000 2017,@AmazonHelp Le transporteur est « amazon Logistics »,1557664,1557684,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557664,AmazonHelp,False,Sun Nov 05 14:42:00 +0000 2017,@481484 Pourriez-vous me communiquer le numéro de suivi SVP ? ^SM,1557665,1557666,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557665,481484,True,Sun Nov 05 14:42:52 +0000 2017,@AmazonHelp Oui c’est le: C10044824983,1557667,1557664,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557667,AmazonHelp,False,Sun Nov 05 14:50:53 +0000 2017,@481484 Merci de nous l'avoir communiqué ^SN,1557668,1557665,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557668,481484,True,Sun Nov 05 14:59:33 +0000 2017,@AmazonHelp De rien,1557669,1557667,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557669,AmazonHelp,False,Sun Nov 05 15:06:27 +0000 2017,"@481484 Et surtout tenez-nous informé de la situation s'il vous plaît, nous restons à votre disposition en cas de besoin. ^SA","1557670,1557671,1557672",1557668,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557670,481484,True,Sun Nov 05 15:06:59 +0000 2017,@AmazonHelp D’accord je vous en remercie,1557673,1557669,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557672,481484,True,Wed Nov 08 18:57:18 +0000 2017,"@AmazonHelp Bonsoir, je ne l’ai jamais reçu.",1557682,1557669,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557671,481484,True,Wed Nov 08 18:57:58 +0000 2017,"@AmazonHelp Ils on retrouver le colis, ils auraient du me le livrer aujourd’hui mais rien du tout.",1557674,1557669,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557673,AmazonHelp,False,Sun Nov 05 15:17:48 +0000 2017,"@481484 Avec plaisir, bonne journée à vous. ^BR",,1557670,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557682,AmazonHelp,False,Wed Nov 08 19:02:00 +0000 2017,"@481484 Avez-vous vérifié dans la boîte aux lettres, je vous prie?^FT",1557683,1557672,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557674,AmazonHelp,False,Wed Nov 08 19:10:32 +0000 2017,@481484 Quelle est la raison du retour mentionnée dans le suivi de votre colis s'il vous plaît ? ^MA,"1557675,1557676",1557671,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557683,481484,True,Wed Nov 08 19:02:32 +0000 2017,@AmazonHelp Oui je vient tout juste de vérifier et il n’y a rien du tout,,1557682,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557676,481484,True,Wed Nov 08 19:11:16 +0000 2017,@AmazonHelp Il y a écrit « reprogrammé » (pour aujourd’hui),1557677,1557674,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557675,481484,True,Wed Nov 08 19:12:02 +0000 2017,"@AmazonHelp Il n’y a pas de retour, le colis étais perdu et après avoir mené l’enquête, ils l’on retrouver et devais me le livrer pour aujourd’hui",,1557674,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557677,AmazonHelp,False,Wed Nov 08 19:19:31 +0000 2017,@481484 Pourriez-vous nous indiquer le transporteur s'étant occupé de la livraison de votre colis?^FT,1557678,1557676,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557678,481484,True,Wed Nov 08 19:23:21 +0000 2017,"@AmazonHelp Amazon logistics, je vient de demander un remboursement car cela fait 1 semaine (ou plus, commander le 30 octobre) que j’attend",1557679,1557677,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557679,AmazonHelp,False,Wed Nov 08 19:27:37 +0000 2017,"@481484 Dans un souci permanent de qualité et d’efficacité,je vous invite à nous communiquer le numéro de suivi de votre commande.",1557680,1557678,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557680,481484,True,Wed Nov 08 19:28:19 +0000 2017,@AmazonHelp Oui c’est le: C10044824983,1557681,1557679,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1557681,AmazonHelp,False,Wed Nov 08 19:46:00 +0000 2017,@481484 Nous tenons à regarder cela de plus près et vous aidez. S’il vous plaît contactez-nous ici: https://t.co/hgIrz98cdI ^BR,,1557680,1557690,481484,Sun Nov 05 01:29:28 +0000 2017,CONV_1557690
1561931,183232,True,Sat Nov 04 09:40:02 +0000 2017,@115850 Is the information regarding how much a customer purchased from Amazon in a year forwarded to Income Tax Department?,1561929,,1561931,183232,Sat Nov 04 09:40:02 +0000 2017,CONV_1561931
1561929,AmazonHelp,False,Sat Nov 04 09:57:28 +0000 2017,@183232 Purchases made from Amazon is always secured. We don't reveal the same to any foreign body. ^CB,1561930,1561931,1561931,183232,Sat Nov 04 09:40:02 +0000 2017,CONV_1561931
1561930,183232,True,Sat Nov 04 09:59:15 +0000 2017,"@AmazonHelp Thanks for the revert.
I was asking whether the details of purchases from Amazon India can be revealed to Incone Tax Department of India.","1561932,1561933",1561929,1561931,183232,Sat Nov 04 09:40:02 +0000 2017,CONV_1561931
1561932,183232,True,Sat Nov 04 10:05:12 +0000 2017,@AmazonHelp *Income,,1561930,1561931,183232,Sat Nov 04 09:40:02 +0000 2017,CONV_1561931
1561933,AmazonHelp,False,Sat Nov 04 10:22:29 +0000 2017,@183232 We'll certainly help you with this query. Please contact us here: https://t.co/rS49hgaADF for better assistance.^SC,,1561930,1561931,183232,Sat Nov 04 09:40:02 +0000 2017,CONV_1561931
1594006,489871,True,Sun Nov 05 01:44:21 +0000 2017,"@115821 I’m sitting here at hone the whole time and no knock on the door, no pkg but shows “delivered”. Tired of this. Not ordering anymore","1594004,1594007",,1594006,489871,Sun Nov 05 01:44:21 +0000 2017,CONV_1594006
1594007,AmazonHelp,False,Sun Nov 05 01:51:31 +0000 2017,"@489871 I'm sorry for the repeat issues with Amazon Logistics, Chuck. Our team would like to investigate. When you have a moment, 1/2",,1594006,1594006,489871,Sun Nov 05 01:44:21 +0000 2017,CONV_1594006
1594004,AmazonHelp,False,Sun Nov 05 01:52:00 +0000 2017,@489871 Please send us any extra detail you have here and we'll escalate: https://t.co/0EnEZkA1s3 2/2 ^AM,1594005,1594006,1594006,489871,Sun Nov 05 01:44:21 +0000 2017,CONV_1594006
1594005,489871,True,Sun Nov 05 02:49:37 +0000 2017,@AmazonHelp Called CS who took care of both but needs to be investigated as to why this keeps happening,,1594004,1594006,489871,Sun Nov 05 01:44:21 +0000 2017,CONV_1594006
1595197,263828,True,Tue Oct 17 08:30:11 +0000 2017,@115850 Even after being Amazon Prime member some of my orders are being shipped by Indian post and others probably by road transport.,"1595195,1595200",,1595197,263828,Tue Oct 17 08:30:11 +0000 2017,CONV_1595197
1595200,AmazonHelp,False,Tue Oct 17 09:11:30 +0000 2017,@263828 We don't have an option of choosing a specific shipper. The carriers are assigned depending on the weight of the (1/2) ^GK,1595206,1595197,1595197,263828,Tue Oct 17 08:30:11 +0000 2017,CONV_1595197
1595195,AmazonHelp,False,Tue Oct 17 09:11:49 +0000 2017,@263828 package and the distance it has to travel from our fulfilment centre. (2/2) ^GK,1595196,1595197,1595197,263828,Tue Oct 17 08:30:11 +0000 2017,CONV_1595197
1595206,263828,True,Tue Oct 17 09:18:05 +0000 2017,@AmazonHelp I have multiple orders weighing from 50 grams to around 5 kg &amp; different sellers. There doesn't seem to be any priority for prime members .,,1595200,1595197,263828,Tue Oct 17 08:30:11 +0000 2017,CONV_1595197
1595196,263828,True,Tue Oct 17 09:23:04 +0000 2017,@AmazonHelp Why Indian post and road transport is used for Prime members?Order# 408-5919796-1237156 should take2 days max.from Gurgaon evn for non prime,"1595198,1595199",1595195,1595197,263828,Tue Oct 17 08:30:11 +0000 2017,CONV_1595197
1595199,AmazonHelp,False,Tue Oct 17 09:48:04 +0000 2017,"@263828 I'd like to help you with more information on this, please fill in your details here: https://t.co/GIJyeYqKE0 ^JC (1/2)",,1595196,1595197,263828,Tue Oct 17 08:30:11 +0000 2017,CONV_1595197
1595198,AmazonHelp,False,Tue Oct 17 09:49:00 +0000 2017,"@263828 Please don’t provide your order details, we consider them to be personal info. Our Twitter page is visible to public. ^JC (2/2)",,1595196,1595197,263828,Tue Oct 17 08:30:11 +0000 2017,CONV_1595197
1600414,155893,True,Sun Nov 05 04:12:41 +0000 2017,"@115850 is this 100 rps worth of wrapping, n luk at dis poorly printed note, n box of this pdct is so old, thanq fo spoiling my mum’s bday https://t.co/qGUrfp7UWh","1600412,1600435",,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1600435,AmazonHelp,False,Sun Nov 05 04:39:00 +0000 2017,"@155893 Apologies for the inconvenience, we certainly did not intend to ruin the moment. 1/2 ^PS",,1600414,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1600412,AmazonHelp,False,Sun Nov 05 04:39:55 +0000 2017,@155893 Kindly report this to our support team here: https://t.co/HQhpS2qeEd. We'll definitely look into it. 2/2 ^PS,1600413,1600414,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1600413,155893,True,Sun Nov 05 04:46:49 +0000 2017,"@AmazonHelp No i am fed up of you people, i am not filling any forms cause you people do nothing about it","1600415,1600416",1600412,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1600416,AmazonHelp,False,Sun Nov 05 04:57:24 +0000 2017,"@155893 I do understand how upsetting such a situation can be, it was certainly not intentional. I've also passed on 1/2 ^EM",,1600413,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1600415,AmazonHelp,False,Sun Nov 05 04:59:30 +0000 2017,"@155893 your experience as feedback to the relevant team, we'll certainly work on improving our services. 2/2 ^EM",1600417,1600413,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1600417,155893,True,Sun Nov 05 04:59:59 +0000 2017,"@AmazonHelp Give me a call on 9878992809, and take my feedback","1600418,1600419,1600420",1600415,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1600420,AmazonHelp,False,Sun Nov 05 05:20:27 +0000 2017,"@155893 We would certainly like to take a feedback from you via phone. However, as Twitter is a social media platform, we're 1/3 ^RS",,1600417,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1600418,AmazonHelp,False,Sun Nov 05 05:20:53 +0000 2017,"@155893 team. Also, don’t provide your contact details as its personal information. Our Twitter page is visible to public. 3/3 ^RS","1600421,1600422,1600423",1600417,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1600419,AmazonHelp,False,Sun Nov 05 05:20:53 +0000 2017,"@155893 unable to connect with you via phone. Hence, request you to use the link shared earlier to connect with our support  2/3 ^RS",,1600417,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1600423,155893,True,Sun Nov 05 06:20:08 +0000 2017,"@AmazonHelp I have done that, but how do u xpect to mek up fo my mum’s birthday that ur incompetence spoilt?","1600424,1600425",1600418,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1600422,155893,True,Sun Nov 05 06:21:06 +0000 2017,"@AmazonHelp Ur ripping people by charging fo wrapping and that note that u printed, the cervical is half printed and looks like cervix",,1600418,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1600421,155893,True,Sun Nov 05 06:22:24 +0000 2017,"@AmazonHelp You have to idea how insulting it was, how do u intend to mek up for dat?",,1600418,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1600425,AmazonHelp,False,Sun Nov 05 06:45:30 +0000 2017,"@155893 I'm sorry for the disappointment with this order, write to us here: https://t.co/GIJyeYqKE0 1/2 ^MJ","1600426,1600427",1600423,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1600424,AmazonHelp,False,Sun Nov 05 06:46:00 +0000 2017,@155893 if you want us to take necessary actions to make things right. Appreciate your understanding. 2/2 ^MJ,,1600423,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1600426,155893,True,Sun Nov 05 06:55:34 +0000 2017,"@AmazonHelp I have filled that form you asked me too, but nuthing has been done upto now",1600428,1600425,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1600427,155893,True,Sun Nov 05 07:02:08 +0000 2017,"@AmazonHelp Wow after the insult you have caused to me, you are trying to give me a 100 rps gift card, my respect is not worth 100 bucks https://t.co/QiqylU1c1k",1600431,1600425,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1600428,AmazonHelp,False,Sun Nov 05 07:08:29 +0000 2017,@155893 Unfortunately I'm not able to find the details. Request you to check and resubmit the same. ^SB,"1600429,1600430",1600426,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1600431,AmazonHelp,False,Sun Nov 05 07:29:51 +0000 2017,@155893 I'm sorry for the poor experience you have had. Could you confirm sharing your details here: https://t.co/GIJyeYqKE0? ^MJ,1600432,1600427,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1600430,155893,True,Sun Nov 05 07:14:41 +0000 2017,@AmazonHelp  https://t.co/6EemmFHHIX,,1600428,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1600429,155893,True,Sun Nov 05 07:15:06 +0000 2017,@AmazonHelp For insulting me and my family you all are trying to bribe me? https://t.co/AFJawE2Bft,,1600428,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1600432,155893,True,Sun Nov 05 07:30:21 +0000 2017,"@AmazonHelp I am tired of sharing, pliz🙏🏻","1600433,1600434",1600431,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1600434,AmazonHelp,False,Sun Nov 05 07:54:25 +0000 2017,@155893 I'm sorry we haven't received your information. Kindly drop in your details through the link 1/2 ^EM,,1600432,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1600433,AmazonHelp,False,Sun Nov 05 07:56:28 +0000 2017,@155893 provided earlier &amp; we'll reach out to you soon. 2/2 ^EM,,1600432,1600414,155893,Sun Nov 05 04:12:41 +0000 2017,CONV_1600414
1606520,493509,True,Tue Oct 17 10:19:16 +0000 2017,Hey @115821 can you give me my money back for something I didn't even pay for?,1606517,,1606520,493509,Tue Oct 17 10:19:16 +0000 2017,CONV_1606520
1606517,AmazonHelp,False,Tue Oct 17 10:32:34 +0000 2017,"@493509 Hello, we certainly would like to help. Without sharing account details Can you share with us what has occurred ? ^CR","1606518,1606519",1606520,1606520,493509,Tue Oct 17 10:19:16 +0000 2017,CONV_1606520
1606518,493509,True,Tue Oct 17 10:36:44 +0000 2017,"@AmazonHelp (2/2) bank account says that a transaction has been made on Amazon, which is weird, and I wish for a refund. Got no help via Email.",1606521,1606517,1606520,493509,Tue Oct 17 10:19:16 +0000 2017,CONV_1606520
1606519,493509,True,Tue Oct 17 10:38:05 +0000 2017,"@AmazonHelp (1/2) I was looking at Blu-Ray drives, and without purchasing, my money were taken away. There are no BD drives on my order history, but",,1606517,1606520,493509,Tue Oct 17 10:19:16 +0000 2017,CONV_1606520
1606521,AmazonHelp,False,Tue Oct 17 11:01:00 +0000 2017,@493509 We'll be happy to look into that for you. Please reach out to us here: https://t.co/JzP7hlA23B ^RS,,1606518,1606520,493509,Tue Oct 17 10:19:16 +0000 2017,CONV_1606520
1608604,493954,True,Sun Nov 05 10:02:32 +0000 2017,@AmazonHelp @115850 @115851 Highly dissatisfied.. Got the brand new Moto Z2 Play yesterday night but found it defective. Need help asap,"1608603,1608605,1608606,1608607",,1608604,493954,Sun Nov 05 10:02:32 +0000 2017,CONV_1608604
1608603,AmazonHelp,False,Sun Nov 05 10:14:44 +0000 2017,"@493954 We only have a replacement only policy for damaged or defective mobile phones. For details, you may 1/3 ^SB",,1608604,1608604,493954,Sun Nov 05 10:02:32 +0000 2017,CONV_1608604
1608605,AmazonHelp,False,Sun Nov 05 10:14:48 +0000 2017,@493954 instructions. The diagnostic app is the first step to check your phone and evaluate the issue reported accurately. 3/3 ^SB,,1608604,1608604,493954,Sun Nov 05 10:02:32 +0000 2017,CONV_1608604
