tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,root_tweet_id,root_author_id,root_created_at,conversation_group_id,rule_number
222698,169201,True,Thu Oct 05 16:31:03 +0000 2017,"@AmazonHelp Not an issue with ISP, it works on laptop. Issue is specific to 3 mobile devices i have.
Reinstall, deleteion of cookies didn't work either",222700,222697,222712,169201,Wed Sep 27 17:47:49 +0000 2017,CONV_222712,9
222700,AmazonHelp,False,Thu Oct 05 16:56:48 +0000 2017,"@169201 Hi Vipul, you can get in touch with the service provider. ^HN",222701,222698,222712,169201,Wed Sep 27 17:47:49 +0000 2017,CONV_222712,9
222701,169201,True,Thu Oct 05 17:17:48 +0000 2017,"@AmazonHelp Do u understand how it could be SP issue when it works good on laptop with same SP.
Tel me dat u can't fix it so routing it to others",222702,222700,222712,169201,Wed Sep 27 17:47:49 +0000 2017,CONV_222712,9
222702,AmazonHelp,False,Thu Oct 05 17:41:00 +0000 2017,"@169201 I understand your concern, Vipul. For further assistance, you'll have to reach out to your service provider. ^HD",,222701,222712,169201,Wed Sep 27 17:47:49 +0000 2017,CONV_222712,9
225490,169868,True,Thu Oct 05 06:04:43 +0000 2017,"@115850, Amazon Installation Services"" order number ORDER # 408-0761775-8856314"" can you tell me when this service will be performed.",225488,,225490,169868,Thu Oct 05 06:04:43 +0000 2017,CONV_225490,9
225488,AmazonHelp,False,Thu Oct 05 06:40:50 +0000 2017,@169868 Sorry about that. Kindly drop in your details here: https://t.co/E1SL8kdMQH and we'll work on it. Please don’t provide [1/2],225489,225490,225490,169868,Thu Oct 05 06:04:43 +0000 2017,CONV_225490,9
225489,169868,True,Thu Oct 05 06:49:43 +0000 2017,@AmazonHelp I have provided information as requested. can you work on it,225491,225488,225490,169868,Thu Oct 05 06:04:43 +0000 2017,CONV_225490,9
225491,AmazonHelp,False,Thu Oct 05 07:06:29 +0000 2017,@169868 Thank you for confirming. We've received your details and we'll reach out to you soon with an update. ^KN,225492,225489,225490,169868,Thu Oct 05 06:04:43 +0000 2017,CONV_225490,9
225492,169868,True,Sun Oct 08 02:05:31 +0000 2017,@AmazonHelp I have rescheduled my appointment again at 10:00 AM on 11 Oct 2017. Can you make sure this time the service is completed.,225493,225491,225490,169868,Thu Oct 05 06:04:43 +0000 2017,CONV_225490,9
225493,AmazonHelp,False,Sun Oct 08 02:57:27 +0000 2017,@169868 We've sent a correspondence to your registered email ID here: https://t.co/NTkrxpsbHJ. Kindly check and revert. ^PS,225494,225492,225490,169868,Thu Oct 05 06:04:43 +0000 2017,CONV_225490,9
225494,169868,True,Tue Oct 10 13:52:21 +0000 2017,@AmazonHelp Can you make sure this time your service person come on time. It is tomorrow 10:00 AM,225495,225493,225490,169868,Thu Oct 05 06:04:43 +0000 2017,CONV_225490,9
225495,AmazonHelp,False,Tue Oct 10 14:42:45 +0000 2017,"@169868 I get your concern, Bharath. Kindly revert to the email correspondence sent to you by our team, we'll be glad to help. ^MP",225496,225494,225490,169868,Thu Oct 05 06:04:43 +0000 2017,CONV_225490,9
225496,169868,True,Tue Oct 10 15:03:01 +0000 2017,"@AmazonHelp Their are many emails sent to me about the service, I am not sure which email you are referring.",225497,225495,225490,169868,Thu Oct 05 06:04:43 +0000 2017,CONV_225490,9
225497,AmazonHelp,False,Tue Oct 10 15:22:32 +0000 2017,@169868 Please respond to the one you've received from the social media specialist. ^SK,225498,225496,225490,169868,Thu Oct 05 06:04:43 +0000 2017,CONV_225490,9
225498,169868,True,Tue Oct 10 15:41:34 +0000 2017,"@AmazonHelp I have sent her an email about tomorrows furniture service. can you escalate now, so that it can be completed by tomorrow.",225499,225497,225490,169868,Thu Oct 05 06:04:43 +0000 2017,CONV_225490,9
225499,AmazonHelp,False,Tue Oct 10 16:06:34 +0000 2017,"@169868 Thank you for your revert. Be assured, we'll work on your concern and assist you further. Do keep us posted. ^SV",225500,225498,225490,169868,Thu Oct 05 06:04:43 +0000 2017,CONV_225490,9
225500,169868,True,Wed Oct 11 04:29:08 +0000 2017,"@AmazonHelp I do not received any call from service person yet - its 10:00 am now, can someone followup and update me the status.",225501,225499,225490,169868,Thu Oct 05 06:04:43 +0000 2017,CONV_225490,9
225501,AmazonHelp,False,Wed Oct 11 05:36:32 +0000 2017,"@169868 We're already working on this issue, I request you to wait for an update. ^VR",225502,225500,225490,169868,Thu Oct 05 06:04:43 +0000 2017,CONV_225490,9
225502,169868,True,Wed Oct 11 05:52:22 +0000 2017,@AmazonHelp Do you have any ETA ?,225503,225501,225490,169868,Thu Oct 05 06:04:43 +0000 2017,CONV_225490,9
225503,AmazonHelp,False,Wed Oct 11 06:14:00 +0000 2017,"@169868 Please be assured we are trying to resolve the issue, at the earliest. Your patience is appreciated. ^GS",,225502,225490,169868,Thu Oct 05 06:04:43 +0000 2017,CONV_225490,9
2419835,695164,True,Sat Nov 25 22:27:36 +0000 2017,Au lieu de jeter un carton @120533 il vaut mieux adopter un ou deux chats ! C’est bien plus utile ! https://t.co/uY7tEUZREz,2419834,,2419835,695164,Sat Nov 25 22:27:36 +0000 2017,CONV_2419835,9
2419834,AmazonHelp,False,Sat Nov 25 22:35:26 +0000 2017,"@695164 Oh !  Voilà un ""nid bien douillet"". Ils sont mignons ! 😍😍 Ils s'appellent comment?
^MD",2419819,2419835,2419835,695164,Sat Nov 25 22:27:36 +0000 2017,CONV_2419835,9
2419819,695164,True,Sat Nov 25 22:36:49 +0000 2017,"@AmazonHelp Ahah ! C'est gentil ! Le gris et blanc c'est Hanabi, et la noire Misao :)",2419817,2419834,2419835,695164,Sat Nov 25 22:27:36 +0000 2017,CONV_2419835,9
2419817,AmazonHelp,False,Sat Nov 25 22:42:29 +0000 2017,@695164 Jolis prénoms.😍 Ils semblent bien se plaire dans le carton. Ils ont quel âge?,2419818,2419819,2419835,695164,Sat Nov 25 22:27:36 +0000 2017,CONV_2419835,9
2419818,695164,True,Sat Nov 25 22:46:42 +0000 2017,"@AmazonHelp Ils ont 2 &amp; 3 ans, mais je pense que la prochaine fois il faudra demander un carton bien plus grand ! Vous aussi vous avez des chats ?",2419820,2419817,2419835,695164,Sat Nov 25 22:27:36 +0000 2017,CONV_2419835,9
2419820,AmazonHelp,False,Sat Nov 25 22:51:00 +0000 2017,"@695164 🤣Eh ben oui. 🤣 Non j'en ai pas. Mais je croise souvent le chat de ma voisine qui est un vrai petit ""chenapan""😍
^MD",2419821,2419818,2419835,695164,Sat Nov 25 22:27:36 +0000 2017,CONV_2419835,9
2419821,695164,True,Sat Nov 25 22:53:26 +0000 2017,@AmazonHelp Ah ! Ca doit être moi la voisine alors ! xD,2419822,2419820,2419835,695164,Sat Nov 25 22:27:36 +0000 2017,CONV_2419835,9
2419822,AmazonHelp,False,Sat Nov 25 23:01:45 +0000 2017,"@695164 Oui c'est sûr ! C'est un chat blanc très mignon. Il est curieux...😂👀
^MD",2419823,2419821,2419835,695164,Sat Nov 25 22:27:36 +0000 2017,CONV_2419835,9
2419823,695164,True,Sat Nov 25 23:04:58 +0000 2017,@AmazonHelp Et comment ça se fait qu'un(e) CM travaille encore à cette heure-ci ! https://t.co/O5aFCts8BQ,2419824,2419822,2419835,695164,Sat Nov 25 22:27:36 +0000 2017,CONV_2419835,9
2419824,AmazonHelp,False,Sat Nov 25 23:10:26 +0000 2017,"@695164 Pour répondre à des clients aussi sympas que vous !☺️ Ah le petit chaton qui se prélasse.😍 C'est moi un dimanche matin...😴
^MD",2419825,2419823,2419835,695164,Sat Nov 25 22:27:36 +0000 2017,CONV_2419835,9
2419825,695164,True,Sat Nov 25 23:12:36 +0000 2017,@AmazonHelp C'est bien sympa ça ! Je pense qu'on est tous plus au moins comme ca le dimanche matin !,2419826,2419824,2419835,695164,Sat Nov 25 22:27:36 +0000 2017,CONV_2419835,9
2419826,AmazonHelp,False,Sat Nov 25 23:16:27 +0000 2017,"@695164 Oh oui ! Ça fait combien de temps que vous êtes cliente chez nous?
^MD",2419827,2419825,2419835,695164,Sat Nov 25 22:27:36 +0000 2017,CONV_2419835,9
2419827,695164,True,Sat Nov 25 23:17:14 +0000 2017,@AmazonHelp Alors là .... Avant même d'avoir une Kindle .. je ne sais plus exactement !,2419828,2419826,2419835,695164,Sat Nov 25 22:27:36 +0000 2017,CONV_2419835,9
2419828,AmazonHelp,False,Sat Nov 25 23:27:28 +0000 2017,"@695164 Ah donc ça doit remonter à longtemps. Avez-vous déjà préparé votre liste de Noël pour les bouts de chou?🎄🎁🐱
^MD",2419829,2419827,2419835,695164,Sat Nov 25 22:27:36 +0000 2017,CONV_2419835,9
2419829,695164,True,Sat Nov 25 23:28:10 +0000 2017,@AmazonHelp Oui votre carton !,2419830,2419828,2419835,695164,Sat Nov 25 22:27:36 +0000 2017,CONV_2419835,9
2419830,AmazonHelp,False,Sat Nov 25 23:38:00 +0000 2017,"@695164 Et vous qu'avez vous demandé au Père Noël? Moi je lui ai demandé une pluie de ça 👉🍫🍫
^MD",2419831,2419829,2419835,695164,Sat Nov 25 22:27:36 +0000 2017,CONV_2419835,9
2419831,695164,True,Sat Nov 25 23:39:35 +0000 2017,"@AmazonHelp Honnêtement, ce n'est pas parce que c'est vous, mais il serait bien de créer une sorte de carte cadeau pour les Kindle xD Mais sinon une pluie de M&amp;M's pour moi :)",2419832,2419830,2419835,695164,Sat Nov 25 22:27:36 +0000 2017,CONV_2419835,9
2419832,AmazonHelp,False,Sun Nov 26 00:00:36 +0000 2017,"@695164 Merci pour la suggestion ! 😇 J'espère que le Père Noël ne déposera pas le cadeau dans un endroit où les petits chous pourraient l'atteindre?
^MD",2419833,2419831,2419835,695164,Sat Nov 25 22:27:36 +0000 2017,CONV_2419835,9
2419833,695164,True,Sun Nov 26 00:06:19 +0000 2017,@AmazonHelp J'espère aussi ! Sauf si je recommande exprès pour eux 🙄🤔,,2419832,2419835,695164,Sat Nov 25 22:27:36 +0000 2017,CONV_2419835,9
2424579,696259,True,Tue Nov 14 18:43:03 +0000 2017,"@AmazonHelp Non seulement votre conseiller téléphonique reconnaît l'erreur d'Amazon mais refuse de régler le problème, mais en plus vos conseillers par chat quittent le chat sans attendre de réponse ? Bravo ! Je dis bravo ! https://t.co/7YQO7T8zJ9",2424578,,2424579,696259,Tue Nov 14 18:43:03 +0000 2017,CONV_2424579,9
2424578,AmazonHelp,False,Tue Nov 14 18:50:42 +0000 2017,"@696259 Bonsoir, je suis désolée que la communication soit coupée. Pouvez-vous nous donner plus de détails sur l'objet du contact s'il vous plaît ? ^MA",2424577,2424579,2424579,696259,Tue Nov 14 18:43:03 +0000 2017,CONV_2424579,9
2424577,696259,True,Tue Nov 14 18:52:51 +0000 2017,"@AmazonHelp J'ai acheté un écran reconditionné. Nulle part sur l'annonce il n'était écrit que le câble d'alimentation était manquant. Votre conseiller téléphonique m'a dit que de son côté elle le voyait, mais que c'était une information que je n'avais qu'une fois la commande passée. 1/2",2424567,2424578,2424579,696259,Tue Nov 14 18:43:03 +0000 2017,CONV_2424579,9
2424567,696259,True,Tue Nov 14 18:54:01 +0000 2017,"@AmazonHelp Par conséquent, j'ai demandé qu'un câble me soit fourni, cela m'a été refusé sous prétexte qu'il s'agit d'un produit reconditionné. L'absence de câble n'étant pas mentionnée côté client, j'attends d'Amazon un câble afin de pouvoir utiliser mon achat. 2/2",2424565,2424577,2424579,696259,Tue Nov 14 18:43:03 +0000 2017,CONV_2424579,9
2424565,AmazonHelp,False,Tue Nov 14 19:00:42 +0000 2017,@696259 Pourriez-vous nous communiquer le lien vers la page du produit je vous prie? ^BR,2424566,2424567,2424579,696259,Tue Nov 14 18:43:03 +0000 2017,CONV_2424579,9
2424566,696259,True,Tue Nov 14 19:02:58 +0000 2017,"@AmazonHelp https://t.co/VNYAeRahRB
J'ai l'impression que la page du produit reconditionné n'existe plus. Si vous la trouvez, merci de me le signaler.",2424568,2424565,2424579,696259,Tue Nov 14 18:43:03 +0000 2017,CONV_2424579,9
2424568,AmazonHelp,False,Tue Nov 14 19:25:53 +0000 2017,"@696259 Effectivement, la page du produit n'indique pas si le câble est inclus ou pas. Un retour contre remboursement vous a été proposé? ^BR",2424569,2424566,2424579,696259,Tue Nov 14 18:43:03 +0000 2017,CONV_2424579,9
2424569,696259,True,Tue Nov 14 19:43:49 +0000 2017,"@AmazonHelp Oui, mais le produit fonctionne, a priori, je n'ai pas pu le brancher. Je préfère me voir offrir un câble. D'autant que pour vous, cela coûtera moins cher de me fournir un câble plutôt que de me rembourser l'intégralité de la commande. Win-win ;)",2424570,2424568,2424579,696259,Tue Nov 14 18:43:03 +0000 2017,CONV_2424579,9
2424570,AmazonHelp,False,Tue Nov 14 19:57:00 +0000 2017,"@696259 Si le câble n'est pas inclus, il est difficile d'envoyer un produit qui ne fait pas partie de l'article commandé. ^BR",2424571,2424569,2424579,696259,Tue Nov 14 18:43:03 +0000 2017,CONV_2424579,9
2424571,696259,True,Tue Nov 14 19:58:33 +0000 2017,@AmazonHelp Sauf que nulle part sur la page de l'article il n'était écrit que le câble n'était pas inclus. Un câble équivalent tel que https://t.co/u34nJdtOue fonctionnera parfaitement.,2424572,2424570,2424579,696259,Tue Nov 14 18:43:03 +0000 2017,CONV_2424579,9
2424572,AmazonHelp,False,Tue Nov 14 20:16:29 +0000 2017,@696259 Il nous est malheureusement impossible de vous envoyer un article ne faisant pas partie de la commande originale. Je vous remercie pour votre compréhension. ^MH,2424573,2424571,2424579,696259,Tue Nov 14 18:43:03 +0000 2017,CONV_2424579,9
2424573,696259,True,Tue Nov 14 20:20:08 +0000 2017,"@AmazonHelp Et donc, on fait comment ?! En attendant j'ai un écran qui décore mon bureau, inutilisable puisque vous n'avez pas mentionné que le câble n'était pas fourni...",2424574,2424572,2424579,696259,Tue Nov 14 18:43:03 +0000 2017,CONV_2424579,9
2424574,AmazonHelp,False,Tue Nov 14 20:30:32 +0000 2017,"@696259 Comme indiqué précédemment, si vous n'êtes pas satisfait de l'achat, vous pouvez retourner l'article contre remboursement et commander un câble séparé. ^MH",2424575,2424573,2424579,696259,Tue Nov 14 18:43:03 +0000 2017,CONV_2424579,9
2424575,696259,True,Tue Nov 14 20:33:06 +0000 2017,"@AmazonHelp Superbe ! Et je fais quoi de mon câble seul ? J'ai un écran, qui fonctionne (encore une fois a priori), mais pas de câble ! Je n'ai pas envie d'un nouvel ou autre écran, je voudrais un câble !! Ça ne m'a pas l'air bien compliqué comme requête.",2424576,2424574,2424579,696259,Tue Nov 14 18:43:03 +0000 2017,CONV_2424579,9
2424576,AmazonHelp,False,Tue Nov 14 20:43:34 +0000 2017,"@696259 Il n'est, en effet, pas possible de répondre favorablement à votre demande. J'en suis navré. Seul le retour de l'article est possible. ^MH",,2424575,2424579,696259,Tue Nov 14 18:43:03 +0000 2017,CONV_2424579,9
269816,180352,True,Mon Sep 25 18:31:37 +0000 2017,@AmazonHelp My account has still not be unlocked its almost been 4-5 days and when i contact Customer Care they say we are still unlocking.,269815,,269816,180352,Mon Sep 25 18:31:37 +0000 2017,CONV_269816,9
269815,AmazonHelp,False,Mon Sep 25 19:03:00 +0000 2017,@180352 Have you not received any email from our specialist team to your registered account about an update? ^MA,269814,269816,269816,180352,Mon Sep 25 18:31:37 +0000 2017,CONV_269816,9
269814,180352,True,Mon Sep 25 19:09:50 +0000 2017,@AmazonHelp Nope.. still waiting from the last 4-5 days and my account is still locked,269813,269815,269816,180352,Mon Sep 25 18:31:37 +0000 2017,CONV_269816,9
269813,AmazonHelp,False,Mon Sep 25 22:22:37 +0000 2017,@180352 Apologies for the delay. Please fill the form here: https://t.co/GIJyeYqKE0 by clicking skip sign-in. We'd like to help. ^VN,269812,269814,269816,180352,Mon Sep 25 18:31:37 +0000 2017,CONV_269816,9
269812,180352,True,Tue Sep 26 18:56:26 +0000 2017,@AmazonHelp The only mail i received is this.. and i don't any card with 89 ending https://t.co/2Z1OKyD6h4,269811,269813,269816,180352,Mon Sep 25 18:31:37 +0000 2017,CONV_269816,9
269811,AmazonHelp,False,Tue Sep 26 19:17:55 +0000 2017,@180352 Sorry for the trouble. Could you please confirm if you've shared your details in the above link? ^HN,269810,269812,269816,180352,Mon Sep 25 18:31:37 +0000 2017,CONV_269816,9
269810,180352,True,Tue Sep 26 23:32:55 +0000 2017,@AmazonHelp Yes I've shared the details,269809,269811,269816,180352,Mon Sep 25 18:31:37 +0000 2017,CONV_269816,9
269809,AmazonHelp,False,Tue Sep 26 23:40:29 +0000 2017,@180352 That's odd. I'd require you to please share the details again and I'll reach out to you. ^HD,269808,269810,269816,180352,Mon Sep 25 18:31:37 +0000 2017,CONV_269816,9
269808,180352,True,Tue Sep 26 23:43:22 +0000 2017,@AmazonHelp Done again https://t.co/sVsqm3ZRHn,269807,269809,269816,180352,Mon Sep 25 18:31:37 +0000 2017,CONV_269816,9
269807,AmazonHelp,False,Tue Sep 26 23:48:55 +0000 2017,@180352 Thank you. We've shared your details and we'll reach out to you at earliest. ^SV,269806,269808,269816,180352,Mon Sep 25 18:31:37 +0000 2017,CONV_269816,9
269806,180352,True,Wed Sep 27 00:30:58 +0000 2017,@AmazonHelp Will hope this happens soon 🙏,269805,269807,269816,180352,Mon Sep 25 18:31:37 +0000 2017,CONV_269816,9
269805,AmazonHelp,False,Wed Sep 27 00:41:26 +0000 2017,@180352 We'll get in touch with you soon. Appreciate your understanding. ^HD,269803,269806,269816,180352,Mon Sep 25 18:31:37 +0000 2017,CONV_269816,9
269803,180352,True,Fri Oct 06 01:28:46 +0000 2017,"@AmazonHelp Still expecting a reply or mail.. already been more than a week now 🙄
Are u guys gonna help me or no?",269801,269805,269816,180352,Mon Sep 25 18:31:37 +0000 2017,CONV_269816,9
269801,AmazonHelp,False,Fri Oct 06 01:43:31 +0000 2017,@180352 Account closure are followed by an email. Kindly revert to the email and our team will work on it. ^SQ,269802,269803,269816,180352,Mon Sep 25 18:31:37 +0000 2017,CONV_269816,9
269802,180352,True,Fri Oct 06 01:43:57 +0000 2017,@AmazonHelp And what is that email?,269804,269801,269816,180352,Mon Sep 25 18:31:37 +0000 2017,CONV_269816,9
269804,AmazonHelp,False,Fri Oct 06 01:58:25 +0000 2017,"@180352 You must have received an email, mentioning the reason for your account closer. Request you to revert to the same. ^SQ",,269802,269816,180352,Mon Sep 25 18:31:37 +0000 2017,CONV_269816,9
2725002,764260,True,Sat Nov 18 12:10:57 +0000 2017,@AmazonHelp Me dit que le colis est chez @247940 qui eux me disent qu'il n'est pas encore chez eux... help ?,2725001,,2725002,764260,Sat Nov 18 12:10:57 +0000 2017,CONV_2725002,9
2725001,AmazonHelp,False,Sat Nov 18 12:24:29 +0000 2017,"@764260 Bonjour, désolée pour cela, je vous prie dans ce cas-là de le signaler à notre SAV via: https://t.co/hgIrz98cdI afin d'y remédier avec le transporteur.
^KE",2725000,2725002,2725002,764260,Sat Nov 18 12:10:57 +0000 2017,CONV_2725002,9
2725000,764260,True,Sat Nov 18 12:26:08 +0000 2017,"@AmazonHelp Merci, j'ai déjà eu votre SAV au téléphone. Il m'a indiqué que @247940 avait le colis alors que eux disent qu'ils ne l'ont pas encore.",2724999,2725001,2725002,764260,Sat Nov 18 12:10:57 +0000 2017,CONV_2725002,9
2724999,AmazonHelp,False,Sat Nov 18 12:34:28 +0000 2017,@764260 D'accord. N'hésitez pas à nous tenir au courant de la livraison ! ^SM,2724998,2725000,2725002,764260,Sat Nov 18 12:10:57 +0000 2017,CONV_2725002,9
2724998,764260,True,Sat Nov 18 12:35:55 +0000 2017,@AmazonHelp D'accord mais le colis devait arriver hier... donc j'aimerais bien savoir où il se promène.,2724997,2724999,2725002,764260,Sat Nov 18 12:10:57 +0000 2017,CONV_2725002,9
2724997,AmazonHelp,False,Sat Nov 18 12:44:25 +0000 2017,"@764260 Avez-vous bien signalé à notre SAV que le transporteur n'avait pas le colis ? vous ont-ils dit qu'une enquête sera ouverte ?
^KE",2724996,2724998,2725002,764260,Sat Nov 18 12:10:57 +0000 2017,CONV_2725002,9
